0.83385,0.39833,-0.38214
0.76935,0.60255,-0.21219
-0.50816,-0.55708,0.65684
0.54153,0.5363,-0.6474
-0.52822,-0.38544,0.75658
-0.70835,-0.57776,0.4055
0.4568,0.8046,-0.37941
0.50623,0.70297,-0.49955
0.42979,0.71947,-0.54557
0.67714,0.57585,-0.45812
0.52643,0.59005,-0.61214
-0.47699,-0.62933,0.61353
0.57751,0.79007,-0.20562
0.52638,0.76899,-0.36273
-0.34517,-0.68701,0.63943
0.70323,0.55411,-0.44546
0.22284,0.7663,-0.6026
-0.60686,-0.54954,0.57421
0.18781,0.44666,-0.87477
0.60882,0.47476,-0.63557
0.72159,0.31266,-0.6177
-0.46067,-0.69165,0.55623
0.61626,0.57242,-0.54088
0.33613,0.71285,-0.61552
-0.47224,-0.72744,0.49782
-0.39691,-0.49451,0.77325
-0.58043,-0.68549,0.43955
0.58178,0.51803,-0.62704
-0.59065,-0.55301,0.58763
0.37148,0.64547,-0.66737
-0.54865,-0.70134,0.45508
-0.78213,-0.61286,0.11263
0.47615,0.48669,-0.7324
0.44805,0.75042,-0.48592
-0.52825,-0.73747,0.42083
-0.52824,-0.69483,0.48802
0.33495,0.49528,-0.80156
-0.48986,-0.37232,0.7883
-0.81572,-0.48812,0.31038
-0.51315,-0.6337,0.57888
0.6655,0.5706,-0.48117
-0.49998,-0.3671,0.78438
0.30968,0.6553,-0.68897
-0.69585,-0.42221,0.58097
-0.68054,-0.47287,0.55969
-0.33644,-0.38549,0.85919
0.69811,0.35556,-0.62147
-0.72551,-0.64175,0.24856
-0.52187,-0.52574,0.67175
-0.50097,-0.4482,0.74037
-0.73284,-0.6414,0.22706
-0.36199,-0.91008,0.20177
0.6978,0.50721,-0.50578
-0.43948,-0.51916,0.73303
-0.44004,-0.67458,0.59271
0.64089,0.56216,-0.52271
-0.67982,-0.52592,0.51113
-0.5584,-0.60518,0.5674
0.35832,0.64119,-0.67859
-0.59816,-0.51,0.61814
-0.75517,-0.40208,0.51773
0.27056,0.52363,-0.80784
0.64148,0.74751,-0.17241
0.65096,0.38636,-0.65343
-0.43741,-0.60662,0.66384
-0.40637,-0.64323,0.64894
0.79629,0.51602,-0.31566
0.39912,0.74987,-0.52764
0.67591,0.43854,-0.59231
-0.62666,-0.68879,0.36452
-0.77525,-0.55579,0.30014
0.37712,0.70533,-0.60024
-0.32847,-0.80077,0.50088
0.41661,0.75682,-0.50365
-0.58504,-0.34787,0.73261
-0.55349,-0.40771,0.72624
0.55252,0.77106,-0.31651
0.63788,0.085574,-0.76537
